article1_id,article2_id,ad1_id,ad2_id,score
4,48,2,2,0.7274815440177917
48,62,2,2,0.810157060623169
50,2,2,2,0.7938836812973022
28,80,2,2,0.7242434620857239
35,62,2,2,0.7829899191856384
35,27,2,2,0.7978407740592957
71,62,2,2,0.838978111743927
23,63,2,2,0.7035802006721497
59,85,2,2,0.8389304876327515
12,38,2,2,0.9004751443862915
51,42,2,2,0.8719298243522644
37,88,2,2,0.8126925826072693
3,10,2,2,0.6887287497520447
52,53,2,2,0.8027275204658508
74,28,2,2,0.8094436526298523
76,14,2,2,0.7210323214530945
89,95,2,2,0.7592663168907166
43,75,2,2,0.7110437154769897
11,14,2,2,0.9136704206466675
1,56,2,2,0.8104859590530396
32,2,2,2,0.7500218152999878
11,29,2,2,0.8137837648391724
12,37,2,2,0.8589674234390259
52,30,2,2,0.7062727212905884
64,82,2,2,0.7013767957687378
43,31,2,2,0.7751113176345825
4,40,2,2,0.7649977803230286
89,68,2,2,0.8695335388183594
16,29,2,2,0.858208954334259
11,4,2,2,0.7605409622192383
58,36,2,2,0.8705759048461914
78,6,2,2,0.9088504910469055
28,41,2,2,0.7562736868858337
83,93,2,2,0.7676219940185547
72,26,2,2,0.7510788440704346
36,51,2,2,0.8585813641548157
89,77,2,2,0.853359580039978
93,67,2,2,0.7729109525680542
34,25,2,2,0.7907336950302124
70,32,2,2,0.884356677532196
28,32,2,2,0.7107165455818176
59,80,2,2,0.7117986679077148
32,6,2,2,0.7838517427444458
75,41,2,2,0.7474784255027771
0,31,2,2,0.7712124586105347
64,76,2,2,0.6965083479881287
59,63,2,2,0.8102596402168274
92,69,2,2,0.7874173521995544
22,25,2,2,0.8292478322982788
54,44,2,2,0.7533820271492004
32,51,2,2,0.8536311388015747
42,56,2,2,0.7523447275161743
50,30,2,2,0.7452186346054077
18,46,2,2,0.869843602180481
91,54,2,2,0.8508837223052979
82,16,2,2,0.7473466992378235
40,90,2,2,0.7662351727485657
27,17,2,2,0.853397786617279
64,95,2,2,0.7066384553909302
25,20,2,2,0.8344638347625732
59,20,2,2,0.7539644837379456
77,28,2,2,0.7941287755966187
91,48,2,2,0.7654768228530884
75,40,2,2,0.7562364935874939
51,20,2,2,0.8056759238243103
79,62,2,2,0.758292555809021
50,61,2,2,0.6901735067367554
40,42,2,2,0.7671105861663818
56,54,2,2,0.7986019253730774
62,33,2,2,0.8193211555480957
17,68,2,2,0.8495970964431763
81,17,2,2,0.7907266616821289
77,68,2,2,0.8841345906257629
51,90,2,2,0.8802393674850464
24,5,2,2,0.7132673263549805
35,32,2,2,0.7754397988319397
34,10,2,2,0.7352300882339478
57,48,2,2,0.7392593026161194
83,67,2,2,0.8719126582145691
19,20,2,2,0.7965152263641357
81,12,2,2,0.7966364026069641
80,71,2,2,0.854764997959137
57,69,2,2,0.7618235945701599
0,39,2,2,0.7967362403869629
93,28,2,2,0.6893158555030823
41,65,2,2,0.7613275051116943
87,16,2,2,0.7610498070716858
25,77,2,2,0.8295239210128784
42,92,2,2,0.7680295705795288
1,61,2,2,0.737827479839325
94,2,2,2,0.7070717811584473
18,77,2,2,0.8294169902801514
25,10,2,2,0.7743514776229858
57,86,2,2,0.730771541595459
92,12,2,2,0.8829924464225769
15,26,2,2,0.7505974769592285
8,43,2,2,0.7541976571083069
28,63,2,2,0.6894615292549133
62,72,2,2,0.7608792781829834
6,28,2,2,0.6853874921798706
93,3,2,2,0.6804125905036926
48,37,2,2,0.7001012563705444
39,12,2,2,0.8355391621589661
33,44,2,2,0.6638517379760742
22,56,2,2,0.7955488562583923
58,11,2,2,0.8518738746643066
40,86,2,2,0.7651617527008057
2,77,2,2,0.7808939218521118
16,40,2,2,0.822891354560852
20,37,2,2,0.8143318295478821
8,91,2,2,0.8297281265258789
65,5,2,2,0.6961063146591187
78,3,2,2,0.7423783540725708
91,66,2,2,0.7433325052261353
18,92,2,2,0.8735393285751343
20,49,2,2,0.7222427725791931
35,40,2,2,0.813186764717102
76,85,2,2,0.7982233166694641
40,81,2,2,0.7915080785751343
61,50,2,2,0.6901735067367554
83,61,2,2,0.7219807505607605
61,43,2,2,0.7282472848892212
58,95,2,2,0.7612134218215942
49,84,2,2,0.7704117894172668
89,24,2,2,0.725310206413269
74,22,2,2,0.7564557194709778
14,30,2,2,0.7762215733528137
5,16,2,2,0.8200023174285889
4,52,2,2,0.7123023867607117
73,48,2,2,0.7346031665802002
78,0,2,2,0.840255618095398
53,81,2,2,0.768829345703125
41,27,2,2,0.8622886538505554
54,10,2,2,0.7511516809463501
48,3,2,2,0.7131167650222778
92,65,2,2,0.7106443047523499
28,66,2,2,0.7382639050483704
80,1,2,2,0.8277702331542969
43,13,2,2,0.7734476923942566
91,12,2,2,0.8358604907989502
81,89,2,2,0.8289707899093628
93,7,2,2,0.8159412741661072
66,4,2,2,0.7068567872047424
58,12,2,2,0.8817673325538635
34,11,2,2,0.8223434090614319
37,5,2,2,0.8387872576713562
83,9,2,2,0.8548753261566162
36,76,2,2,0.7343356609344482
76,69,2,2,0.7894745469093323
75,27,2,2,0.7466663718223572
47,84,2,2,0.8173182010650635
24,56,2,2,0.7747504115104675
11,73,2,2,0.8252808451652527
93,38,2,2,0.7982165217399597
74,87,2,2,0.7703757882118225
33,49,2,2,0.7629998922348022
91,76,2,2,0.7841173410415649
50,28,2,2,0.6869576573371887
43,63,2,2,0.7145692110061646
55,93,2,2,0.8034442663192749
82,68,2,2,0.7763597369194031
80,28,2,2,0.7242434620857239
15,24,2,2,0.7261528372764587
51,26,2,2,0.8527785539627075
81,47,2,2,0.7535691857337952
87,34,2,2,0.8102916479110718
41,69,2,2,0.7797064185142517
64,60,2,2,0.7353865504264832
85,83,2,2,0.8158738017082214
72,83,2,2,0.7261579036712646
14,36,2,2,0.8408845663070679
52,20,2,2,0.7824313044548035
51,86,2,2,0.742294430732727
74,93,2,2,0.7036622166633606
86,26,2,2,0.6812607645988464
